Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
2017,11,25,96,Ireland,8,Western Europe,Limerick,Roxboro,52.6,-8.6,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,25,4,Afghanistan,6,South Asia,Baghlan,Surkh Kotal,36.014686,68.634395,Armed Assault,Military,Taliban,Firearms
2017,11,25,141,Nepal,6,South Asia,Province 6,Kushe,28.84975,82.145137,Hostage Taking (Kidnapping),Government (General),Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Unknown
2017,11,25,160,Philippines,5,Southeast Asia,Metropolitan Manila,Navotas,14.663473,120.943977,Armed Assault,Military,Unknown,Firearms
2017,11,26,4,Afghanistan,6,South Asia,Ghazni,Muqur district,32.893208,67.766917,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary
2017,11,26,4,Afghanistan,6,South Asia,Ghazni,Muqur district,32.893208,67.766917,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary
2017,11,26,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,26,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,11,26,95,Iraq,10,Middle East & North Africa,Diyala,Hamayel,34.015559,45.192295,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,11,26,153,Pakistan,6,South Asia,Balochistan,Sui,28.633307,69.190369,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,26,104,Kenya,11,Sub-Saharan Africa,Mandera,Mandera,3.938715,41.844707,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives
2017,11,26,160,Philippines,5,Southeast Asia,Negros Occidental,Orong,9.937655,122.828535,Bombing/Explosion,Business,New People's Army (NPA),Explosives
2017,11,26,92,India,6,South Asia,Jammu and Kashmir,Hajan,34.297985,74.615303,Armed Assault,Private Citizens & Property,Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 7,Mahakali,29.906025,80.765024,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 7,Darchula district,29.818908,80.652857,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 6,Bayali,28.668043,82.414948,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 6,Churti Pakha,28.595475,82.629545,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 6,Aathbiskot,28.8,82.39,Facility/Infrastructure Attack,Government (General),Nepali Congress Party (NC),Chemical
2017,11,26,141,Nepal,6,South Asia,Province 7,Chabis Pathibhara,29.719862,81.22283,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 7,Thalara,29.464525,81.027418,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 7,Satyabadi,29.623548,80.860838,Bombing/Explosion,Unknown,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,26,141,Nepal,6,South Asia,Province 7,Bungal,29.623548,80.860838,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,26,4,Afghanistan,6,South Asia,Wardak,Saydabad district,33.88488,68.634873,Bombing/Explosion,Unknown,Taliban,Explosives
2017,11,26,4,Afghanistan,6,South Asia,Zabul,Argahandab district,32.498296,66.963028,Bombing/Explosion,Unknown,Taliban,Explosives
2017,11,26,1003,Kosovo,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.916667,20.683333,Bombing/Explosion,Military,Unknown,Explosives
2017,11,26,1003,Kosovo,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.916667,20.683333,Bombing/Explosion,Military,Unknown,Explosives
2017,11,26,92,India,6,South Asia,Maharashtra,Padiyalmetta,19.496653,80.276765,Armed Assault,Police,Maoists,Firearms
2017,11,26,92,India,6,South Asia,Maharashtra,Padiyalmetta,19.496653,80.276765,Bombing/Explosion,Police,Maoists,Explosives
2017,11,26,41,Central African Republic,11,Sub-Saharan Africa,Mbomou,Gambo,5.033333,23.25,Armed Assault,Government (Diplomatic),Anti-Balaka Militia,Firearms
2017,11,26,4,Afghanistan,6,South Asia,Zabul,Shamulzayi district,31.828222,67.782597,Bombing/Explosion,Unknown,Taliban,Explosives
2017,11,26,33,Burkina Faso,11,Sub-Saharan Africa,Nord,Kain,14.03944,-2.760368,Armed Assault,Educational Institution,Unknown,Firearms
2017,11,26,92,India,6,South Asia,Bihar,Chaukat,25.143056,86.505278,Armed Assault,Private Citizens & Property,Maoists,Firearms
2017,11,26,4,Afghanistan,6,South Asia,Badghis,Andarai,35.117659,63.151264,Armed Assault,Police,Taliban,Firearms
2017,11,26,141,Nepal,6,South Asia,Province 1,Chyangre,27.16531,87.141359,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 1,Aatharai Tribeni,27.366565,87.656869,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 1,Rani Gaun,27.096917,87.656275,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,26,141,Nepal,6,South Asia,Province 6,Ghartikada,28.6549,82.1992,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,26,92,India,6,South Asia,Telangana,Peddamidisileru,18.086429,80.863245,Armed Assault,Private Citizens & Property,Maoists,Melee
2017,11,27,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Armed Assault,Military,Al-Shabaab,Explosives
2017,11,27,4,Afghanistan,6,South Asia,Nangarhar,Dur Baba district,34.089794,70.972636,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,27,95,Iraq,10,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,27,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,27,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Assassination,Military,Unknown,Firearms
2017,11,27,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,Bombing/Explosion,Business,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,11,27,4,Afghanistan,6,South Asia,Nangarhar,Koz Bahar,34.285919,70.117768,Armed Assault,Religious Figures/Institutions,Taliban,Firearms
2017,11,27,4,Afghanistan,6,South Asia,Nimroz,Khash Rod district,31.662675,63.014758,Armed Assault,Military,Taliban,Firearms
2017,11,27,228,Yemen,10,Middle East & North Africa,Adan,Aden,12.825647,44.846416,Assassination,Terrorists/Non-State Militia,Unknown,Explosives
2017,11,27,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,South Kivu,Numbi,-1.787457,28.893903,Hostage Taking (Kidnapping),Private Citizens & Property,Nyatura Militia,Firearms
2017,11,27,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Armed Assault,Police,Unknown,Firearms
2017,11,27,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Qoryoley,1.789637,44.529976,Armed Assault,Military,Al-Shabaab,Firearms
2017,11,27,182,Somalia,11,Sub-Saharan Africa,Banaadir,Garas Balley,2.077409,45.248966,Armed Assault,Military,Al-Shabaab,Firearms
2017,11,27,75,Germany,8,Western Europe,North Rhine-Westphalia,Altena,51.301524,7.671439,Assassination,Government (General),Unknown,Melee
2017,11,27,33,Burkina Faso,11,Sub-Saharan Africa,Centre,Ouagadougou,12.347598,-1.538065,Bombing/Explosion,Military,Jamaat Nusrat al-Islam wal Muslimin (JNIM),Explosives
2017,11,28,141,Nepal,6,South Asia,Province 1,Bhadrapur,26.544229,88.093898,Bombing/Explosion,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,27,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.08374,74.789902,Armed Assault,Police,Unknown,Incendiary
2017,11,27,141,Nepal,6,South Asia,Province 1,Kerabari,26.761211,87.403712,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,27,141,Nepal,6,South Asia,Province 1,Morang district,26.544013,87.339819,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,27,4,Afghanistan,6,South Asia,Jawzjan,Aq Kamar,36.064185,65.522484,Hostage Taking (Kidnapping),Private Citizens & Property,Khorasan Chapter of the Islamic State,Firearms
2017,11,27,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Armed Assault,Police,Unknown,Firearms
2017,11,27,1004,South Sudan,11,Sub-Saharan Africa,Jonglei,Pajut,6.828889,31.383056,Hostage Taking (Kidnapping),NGO,Sudan People's Liberation Movement in Opposition (SPLM-IO),Firearms
2017,11,27,141,Nepal,6,South Asia,Province 5,Sakram,28.093397,82.276281,Assassination,Violent Political Party,Unknown,Explosives
2017,11,27,160,Philippines,5,Southeast Asia,North Cotabato,Greenhills,7.187706,125.046388,Assassination,Government (General),Unknown,Firearms
2017,11,27,33,Burkina Faso,11,Sub-Saharan Africa,Nord,Petegoli,13.93246,-2.611451,Assassination,Government (General),Unknown,Firearms
2017,11,27,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,Unknown,Police,Taliban,Unknown
2017,11,27,141,Nepal,6,South Asia,Province 1,Shadananda,27.343274,87.092391,Bombing/Explosion,Government (General),Unknown,Explosives
2017,11,27,141,Nepal,6,South Asia,Province 6,Ralekhola,28.86515,82.171363,Bombing/Explosion,Government (General),Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,27,120,Malawi,11,Sub-Saharan Africa,Northern,Mzuzu,-11.407376,33.987129,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary
2017,11,27,195,Sudan,11,Sub-Saharan Africa,North Darfur,Katur,13.498908,24.857937,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,11,27,92,India,6,South Asia,Chhattisgarh,Narayanpur district,19.452438,81.251883,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
2017,11,27,209,Turkey,10,Middle East & North Africa,Sirnak,Sirnak,37.521762,42.44901,Assassination,Government (General),Kurdistan Workers' Party (PKK),Explosives
2017,11,27,4,Afghanistan,6,South Asia,Jawzjan,Awlad,35.98587,65.394154,Unknown,Military,Khorasan Chapter of the Islamic State,Unknown
2017,11,27,4,Afghanistan,6,South Asia,Jawzjan,Betu,35.967332,65.393945,Unknown,Military,Khorasan Chapter of the Islamic State,Unknown
2017,11,27,4,Afghanistan,6,South Asia,Jawzjan,Aq Kamar,36.064185,65.522484,Unknown,Military,Khorasan Chapter of the Islamic State,Unknown
2017,11,27,160,Philippines,5,Southeast Asia,Abra,Ud-udiao,17.471099,120.824417,Unknown,Military,New People's Army (NPA),Unknown
2017,11,27,45,Colombia,3,South America,Narino,Magui Payan,1.765453,-78.181904,Armed Assault,Terrorists/Non-State Militia,National Liberation Army of Colombia (ELN),Firearms
2017,11,27,153,Pakistan,6,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,28,104,Kenya,11,Sub-Saharan Africa,Lamu,Nyongoro,-2.325307,40.33128,Armed Assault,Police,Al-Shabaab,Firearms
2017,11,28,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.867867,13.189067,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary
2017,11,28,104,Kenya,11,Sub-Saharan Africa,Lamu,Nyongoro,-2.325307,40.33128,Armed Assault,Military,Unknown,Firearms
2017,11,28,95,Iraq,10,Middle East & North Africa,Kirkuk,Altun Kupri,35.752293,44.147743,Armed Assault,Journalists & Media,Unknown,Firearms
2017,11,28,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,28,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Armed Assault,Government (General),Unknown,Firearms
2017,11,28,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives
2017,11,28,4,Afghanistan,6,South Asia,Uruzgan,Tarin Kot,32.61797,65.872375,Unknown,Government (General),Taliban,Unknown
2017,11,28,4,Afghanistan,6,South Asia,Uruzgan,Chora district,32.924223,66.144692,Unknown,Government (General),Taliban,Unknown
2017,11,28,4,Afghanistan,6,South Asia,Uruzgan,Shahidi Hassas district,32.953013,65.4857,Unknown,Government (General),Taliban,Unknown
2017,11,28,4,Afghanistan,6,South Asia,Uruzgan,Gizab district,33.33766,66.284319,Unknown,Government (General),Taliban,Unknown
2017,11,28,4,Afghanistan,6,South Asia,Kandahar,Maruf district,31.380893,67.237117,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives
2017,11,28,4,Afghanistan,6,South Asia,Logar,Puli Alam,34.021194,68.999535,Assassination,Police,Unknown,Explosives
2017,11,28,228,Yemen,10,Middle East & North Africa,Abyan,Mahfad district,14.002145,46.722083,Assassination,Military,Al-Qaida in the Arabian Peninsula (AQAP),Explosives
2017,11,26,228,Yemen,10,Middle East & North Africa,Adan,Shaykh Uthman,12.867085,44.981911,Assassination,Terrorists/Non-State Militia,Unknown,Unknown
2017,11,28,4,Afghanistan,6,South Asia,Farah,Lash Wa Juwayn district,31.70117,61.262011,Assassination,Government (General),Taliban,Firearms
2017,11,28,4,Afghanistan,6,South Asia,Kandahar,Wamdara,31.584073,66.752498,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,28,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,28,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,11,28,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Armed Assault,Private Citizens & Property,Pro-Government extremists,Firearms
2017,11,28,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Armed Assault,Private Citizens & Property,Pro-Government extremists,Firearms
2017,11,28,92,India,6,South Asia,Assam,Tikok,27.493239,95.34669,Unarmed Assault,Business,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Incendiary
2017,11,28,141,Nepal,6,South Asia,Province 5,Tulsipur,28.127792,82.295006,Bombing/Explosion,Violent Political Party,Unknown,Explosives
2017,11,28,141,Nepal,6,South Asia,Province 3,Lalitpur,27.66897,85.319824,Bombing/Explosion,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,28,141,Nepal,6,South Asia,Province 1,Budiganga,26.581065,87.325775,Assassination,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,28,141,Nepal,6,South Asia,Province 1,Chuhade,26.828614,86.627769,Bombing/Explosion,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,28,1004,South Sudan,11,Sub-Saharan Africa,Jonglei,Duk Payuel,7.485751,31.514357,Hostage Taking (Kidnapping),NGO,Sudan People's Liberation Movement in Opposition (SPLM-IO),Firearms
2017,11,28,141,Nepal,6,South Asia,Province 2,Saptari District,26.587023,86.730187,Bombing/Explosion,Unknown,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,28,141,Nepal,6,South Asia,Province 3,Balkot,27.667486,85.378252,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,28,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jol,9.550021,8.787427,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,11,28,123,Mali,11,Sub-Saharan Africa,Kidal,Kidal,18.442701,1.411332,Bombing/Explosion,Government (Diplomatic),Jamaat Nusrat al-Islam wal Muslimin (JNIM),Explosives
2017,11,28,123,Mali,11,Sub-Saharan Africa,Kidal,Tessalit,20.252066,0.981526,Bombing/Explosion,Government (Diplomatic),Jamaat Nusrat al-Islam wal Muslimin (JNIM),Explosives
2017,11,28,123,Mali,11,Sub-Saharan Africa,Kidal,Aguelhoc,19.464848,0.856393,Bombing/Explosion,Government (Diplomatic),Jamaat Nusrat al-Islam wal Muslimin (JNIM),Explosives
2017,11,28,123,Mali,11,Sub-Saharan Africa,Kidal,Kidal,18.442701,1.411332,Armed Assault,Government (Diplomatic),Jamaat Nusrat al-Islam wal Muslimin (JNIM),Firearms
2017,11,28,92,India,6,South Asia,Jharkhand,Harihargunj,24.542199,84.279232,Bombing/Explosion,Police,Maoists,Explosives
2017,11,28,153,Pakistan,6,South Asia,Punjab,Sialkot,32.477075,74.527106,Armed Assault,Police,Unknown,Firearms
2017,11,28,160,Philippines,5,Southeast Asia,Negros Oriental,Bayawan district,9.449891,122.853576,Armed Assault,Military,Unknown,Firearms
2017,11,28,160,Philippines,5,Southeast Asia,Pangasinan,Victoria,16.109591,120.028956,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,11,28,213,Uganda,11,Sub-Saharan Africa,Central,Kampala,0.35316,32.608635,Unknown,Private Citizens & Property,Unknown,Unknown
2017,11,28,92,India,6,South Asia,Chhattisgarh,Kansaram,18.002616,80.997272,Bombing/Explosion,Private Citizens & Property,Maoists,Explosives
2017,11,28,141,Nepal,6,South Asia,Province 1,Babari Bagar,26.790775,86.698893,Assassination,Violent Political Party,Unknown,Explosives
2017,11,28,37,Cameroon,11,Sub-Saharan Africa,Unknown,Unknown,,,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Firearms
2017,11,28,141,Nepal,6,South Asia,Province 3,Ratnanagar,27.621566,84.510964,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,28,141,Nepal,6,South Asia,Province 3,Bharatpur,27.698252,84.42022,Bombing/Explosion,Transportation,Unknown,Explosives
2017,11,28,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,Unknown,Military,Kurdistan Workers' Party (PKK),Unknown
2017,11,29,95,Iraq,10,Middle East & North Africa,Nineveh,Badush,36.407394,42.964626,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,29,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Unknown,Unknown,Explosives
2017,11,29,228,Yemen,10,Middle East & North Africa,Adan,Aden,12.825647,44.846416,Bombing/Explosion,Government (General),Adan-Abyan Province of the Islamic State,Explosives
2017,11,29,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Ceel Cali,4.193211,44.994213,Armed Assault,Military,Al-Shabaab,Firearms
2017,11,29,153,Pakistan,6,South Asia,Islamabad Capital Territory,Islamabad,33.671638,73.056068,Armed Assault,Government (General),Lashkar-e-Jhangvi,Firearms
2017,11,29,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Armed Assault,Business,Pro-Government extremists,Firearms
2017,11,29,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Armed Assault,Business,Pro-Government extremists,Firearms
2017,11,29,92,India,6,South Asia,Chhattisgarh,Palodi,18.014214,81.028862,Bombing/Explosion,Military,Maoists,Explosives
2017,11,29,147,Nigeria,11,Sub-Saharan Africa,Gombe,Daktibe Jaligo,9.867817,11.506891,Assassination,Private Citizens & Property,Unknown,Firearms
2017,12,2,153,Pakistan,6,South Asia,Balochistan,Dhadar,29.484951,67.63903,Bombing/Explosion,Utilities,Baloch Republican Army (BRA),Explosives
2017,11,29,37,Cameroon,11,Sub-Saharan Africa,South-West,Mamfe,5.751153,9.314601,Hostage Taking (Kidnapping),Military,Ambazonia Defense Forces (ADF),Firearms
2017,11,30,37,Cameroon,11,Sub-Saharan Africa,South-West,Otu,5.707703,8.882389,Armed Assault,Police,Ambazonia Defense Forces (ADF),Firearms
2017,11,29,141,Nepal,6,South Asia,Province 1,Danuwarbesi,26.909716,86.511717,Assassination,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,11,29,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Wuna,10.780461,13.451954,Armed Assault,Private Citizens & Property,Boko Haram,Firearms
2017,11,29,141,Nepal,6,South Asia,Province 3,Walting,27.454066,85.725693,Assassination,Violent Political Party,Unknown,Explosives
2017,11,29,141,Nepal,6,South Asia,Province 7,Lamki Chuha,28.631885,81.144121,Facility/Infrastructure Attack,Violent Political Party,Unknown,Incendiary
2017,11,29,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,11,29,209,Turkey,10,Middle East & North Africa,Hakkari,Semdinli district,37.302708,44.515607,Bombing/Explosion,Business,Kurdistan Workers' Party (PKK),Explosives
2017,11,29,60,Egypt,10,Middle East & North Africa,North Sinai,Al-Birth,30.99614,34.247173,Hostage Taking (Kidnapping),Private Citizens & Property,Sinai Province of the Islamic State,Firearms
2017,11,29,141,Nepal,6,South Asia,Province 3,Ratnanagar,27.619714,84.511328,Facility/Infrastructure Attack,Government (General),Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Incendiary
2017,11,30,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,30,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,Bombing/Explosion,Business,Unknown,Explosives
2017,11,30,95,Iraq,10,Middle East & North Africa,Babil,Sayyed Abdullah,32.861846,44.507783,Armed Assault,Military,Unknown,Firearms
2017,11,30,95,Iraq,10,Middle East & North Africa,Nineveh,Harraj,35.738613,42.673346,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,11,30,228,Yemen,10,Middle East & North Africa,Shabwah,Ataq,14.529338,46.830488,Armed Assault,Terrorists/Non-State Militia,Al-Qaida in the Arabian Peninsula (AQAP),Firearms
2017,11,30,222,Venezuela,3,South America,Carabobo,Valencia,10.227364,-68.016451,Facility/Infrastructure Attack,Utilities,Unknown,Sabotage Equipment
2017,11,29,153,Pakistan,6,South Asia,Balochistan,Sangan,29.968432,67.626633,Bombing/Explosion,Military,Unknown,Explosives
2017,11,30,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Spinkai,32.36956,70.088177,Assassination,Terrorists/Non-State Militia,Tehrik-i-Taliban Pakistan (TTP),Explosives
2017,11,30,95,Iraq,10,Middle East & North Africa,Diyala,Qarah Tapah,34.430836,44.93409,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,11,30,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,30,173,Saudi Arabia,10,Middle East & North Africa,Asir,Khamis Mushayt,18.314753,42.725163,Bombing/Explosion,Unknown,Houthi extremists (Ansar Allah),Explosives
2017,11,30,97,Israel,10,Middle East & North Africa,Southern,Unknown,31.50127,34.558428,Bombing/Explosion,Military,Palestinian Extremists,Explosives
2017,11,30,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,Bombing/Explosion,Business,Unknown,Explosives
2017,11,30,1004,South Sudan,11,Sub-Saharan Africa,Western Lakes,Unknown,6.587095,29.733193,Unknown,Private Citizens & Property,Nuer White Army,Unknown
2017,11,30,97,Israel,10,Middle East & North Africa,Southern,Arad,31.262022,35.214586,Armed Assault,Military,Bedouin Israeli extremists,Melee
2017,11,30,1004,South Sudan,11,Sub-Saharan Africa,Southern Liech,Leer district,8.301305,30.146123,Unknown,Military,Sudan People's Liberation Movement in Opposition (SPLM-IO),Unknown
2017,11,30,141,Nepal,6,South Asia,Province 1,Itahari,26.666494,87.283403,Bombing/Explosion,Violent Political Party,Unknown,Explosives
2017,11,30,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Armed Assault,Government (General),Houthi extremists (Ansar Allah),Firearms
2017,11,30,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Unknown,Government (General),Houthi extremists (Ansar Allah),Unknown
2017,11,30,78,Greece,8,Western Europe,Central Macedonia,Kalamaria,40.579722,22.950721,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,30,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Armed Assault,Government (General),Al-Shabaab,Firearms
2017,11,30,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Armed Assault,Government (General),Al-Shabaab,Firearms
2017,11,30,147,Nigeria,11,Sub-Saharan Africa,Borno,Gajibo,12.096358,13.980568,Armed Assault,Military,Boko Haram,Firearms
2017,11,30,92,India,6,South Asia,Uttar Pradesh,Billhaur,26.843568,80.061886,Assassination,Journalists & Media,Unknown,Firearms
2017,11,30,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Assassination,Journalists & Media,Unknown,Explosives
2017,11,30,205,Thailand,5,Southeast Asia,Narathiwat,Chuap,6.241925,101.809358,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,11,30,153,Pakistan,6,South Asia,Sindh,Kot Diji,27.341841,68.708088,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,11,30,182,Somalia,11,Sub-Saharan Africa,Bari,Bosaso,11.274796,49.179657,Bombing/Explosion,Military,Al-Shabaab,Explosives
2017,11,29,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Kusra,32.082523,35.331993,Armed Assault,Private Citizens & Property,Israeli settlers,Firearms
2017,11,30,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jol,9.553592,8.803498,Armed Assault,Business,Fulani extremists,Firearms
2017,11,30,141,Nepal,6,South Asia,Province 2,Janakpur,26.730808,85.925307,Assassination,Private Citizens & Property,Unknown,Explosives
2017,12,1,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Business,Unknown,Explosives
2017,12,1,95,Iraq,10,Middle East & North Africa,Diyala,Zuhayrat,33.8966,44.811747,Bombing/Explosion,Government (General),Unknown,Explosives
2017,12,1,95,Iraq,10,Middle East & North Africa,Al Anbar,Rawah,34.477619,41.920773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,1,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Bombing/Explosion,Educational Institution,Tehrik-i-Taliban Pakistan (TTP),Explosives
2017,12,1,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,1,95,Iraq,10,Middle East & North Africa,Kirkuk,Unknown,35.3289,44.223724,Bombing/Explosion,Utilities,Unknown,Explosives
2017,12,1,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Heyf,4.391135,46.087469,Assassination,Government (General),Al-Shabaab,Firearms
2017,12,1,153,Pakistan,6,South Asia,Balochistan,Chaman,30.92211,66.45153,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,1,141,Nepal,6,South Asia,Province 3,Lalitpur,27.66897,85.319824,Bombing/Explosion,Business,Unknown,Explosives
